period,position,final_seniority,final_salary
2020_H2,"Data Science, Machine Learning, Big Data",junior,1200
2020_H2,"Data Science, Machine Learning, Big Data",junior,1200
2020_H2,"Data Science, Machine Learning, Big Data",junior,1250
2020_H2,"Data Science, Machine Learning, Big Data",junior,1250
2020_H2,"Data Science, Machine Learning, Big Data",junior,1290
2020_H2,"Data Science, Machine Learning, Big Data",junior,1300
2020_H2,"Data Science, Machine Learning, Big Data",junior,1300
2020_H2,"Data Science, Machine Learning, Big Data",middle,1200
2020_H2,"Data Science, Machine Learning, Big Data",middle,13001000.0/ 12
2020_H2,"Data Science, Machine Learning, Big Data",junior,1500500.0/ 4
2020_H2,"Data Science, Machine Learning, Big Data",middle,1500
2020_H2,"Data Science, Machine Learning, Big Data",junior,11001100.0/ 12
2020_H2,"Data Science, Machine Learning, Big Data",junior,15001000.0/ 12
2020_H2,"Data Science, Machine Learning, Big Data",junior,11881188.0/ 12
2020_H2,"Data Science, Machine Learning, Big Data",junior,1400700.0/ 12
2020_H2,"Data Science, Machine Learning, Big Data",junior,1400
2020_H2,"Data Science, Machine Learning, Big Data",junior,1350
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1758
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,1700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,5250
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,6300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,16004000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3570
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,420
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2050
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,6000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500400.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,15350
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6650
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,250
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3550
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2400500.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6100
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,48001250.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,550
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1425650.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1850
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1830
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1100
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,25002500.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,20003000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,5600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,350
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,23501500.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,17601000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2300650.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3450
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,729
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,15001500.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500500.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,7700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,7000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,22002000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1900
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1710
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900500.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4650
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,5300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2040
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3100
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,37505000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3250
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,48002000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2325
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4275
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1425
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1250
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,31603000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,7000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4940
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,35003500.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1900
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4325
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1650275.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2720
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,630380.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,28001700.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3100
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,890800.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3300200.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,650
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,1250400.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2250
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,5170
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1850
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,25704500.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2100
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,1300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,30001000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2900
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,334
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1350
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,750
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1850
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,7000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,20006000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,230010000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500500.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,95
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4275
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1375100.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,50001000.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,33003300.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,15001000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000300.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,16001500.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1200150.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,550
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,7220
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2100
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,475013000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4700
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4190
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,42002500.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,475125.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,1800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,170
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,300050.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6175
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1150
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2200400.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,450
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1300700.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4200
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1850
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900100.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1141
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,1800
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,616
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,46003000.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1545
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,530
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,450
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2400
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,45002000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1900
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,43004000.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,780950.0/ 12
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,60002000.0/ 4
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,600
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2300
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4150
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000
2021_H2,"Data Science, Machine Learning, Big Data",middle,4700
2021_H2,"Data Science, Machine Learning, Big Data",junior,1400
2021_H2,"Data Science, Machine Learning, Big Data",senior,7500
2021_H2,"Data Science, Machine Learning, Big Data",middle,3000
2021_H2,"Data Science, Machine Learning, Big Data",junior,2600
2021_H2,"Data Science, Machine Learning, Big Data",senior,3000
2021_H2,"Data Science, Machine Learning, Big Data",middle,8500
2021_H2,"Data Science, Machine Learning, Big Data",junior,2500
2021_H2,"Data Science, Machine Learning, Big Data",middle,3100
2021_H2,"Data Science, Machine Learning, Big Data",junior,2800
2021_H2,"Data Science, Machine Learning, Big Data",junior,2000
2021_H2,"Data Science, Machine Learning, Big Data",junior,4500
2021_H2,"Data Science, Machine Learning, Big Data",middle,3700
2021_H2,"Data Science, Machine Learning, Big Data",junior,1500150
2021_H2,"Data Science, Machine Learning, Big Data",junior,900
2021_H2,"Data Science, Machine Learning, Big Data",middle,2810
2021_H2,"Data Science, Machine Learning, Big Data",junior,10751100/ 12
2021_H2,"Data Science, Machine Learning, Big Data",junior,360086
2021_H2,"Data Science, Machine Learning, Big Data",middle,45002000/ 12
2021_H2,"Data Science, Machine Learning, Big Data",middle,3920
2021_H2,"Data Science, Machine Learning, Big Data",senior,6500
2021_H2,"Data Science, Machine Learning, Big Data",senior,4200
2021_H2,"Data Science, Machine Learning, Big Data",middle,1800800/ 4
2021_H2,"Data Science, Machine Learning, Big Data",middle,5000
2021_H2,"Data Science, Machine Learning, Big Data",middle,5500
2021_H2,"Data Science, Machine Learning, Big Data",junior,1400
2021_H2,"Data Science, Machine Learning, Big Data",junior,950
2021_H2,"Data Science, Machine Learning, Big Data",middle,2750
2021_H2,"Data Science, Machine Learning, Big Data",middle,4200
2021_H2,"Data Science, Machine Learning, Big Data",junior,2350
2021_H2,"Data Science, Machine Learning, Big Data",middle,522511400/ 12
2021_H2,"Data Science, Machine Learning, Big Data",senior,2700
2021_H2,"Data Science, Machine Learning, Big Data",junior,950
2021_H2,"Data Science, Machine Learning, Big Data",junior,2300
2021_H2,"Data Science, Machine Learning, Big Data",senior,8000
2021_H2,"Data Science, Machine Learning, Big Data",junior,1500
2021_H2,"Data Science, Machine Learning, Big Data",middle,24002400/ 4
2021_H2,"Data Science, Machine Learning, Big Data",junior,1000
2021_H2,"Data Science, Machine Learning, Big Data",junior,2100
2021_H2,"Data Science, Machine Learning, Big Data",senior,560020000/ 12
2021_H2,"Data Science, Machine Learning, Big Data",middle,33003300/ 4
2021_H2,"Data Science, Machine Learning, Big Data",junior,2000
2021_H2,"Data Science, Machine Learning, Big Data",junior,1500
2021_H2,"Data Science, Machine Learning, Big Data",junior,1650
2021_H2,"Data Science, Machine Learning, Big Data",junior,500
2021_H2,"Data Science, Machine Learning, Big Data",senior,6000
2021_H2,"Data Science, Machine Learning, Big Data",junior,1200
2021_H2,"Data Science, Machine Learning, Big Data",junior,2130
2021_H2,"Data Science, Machine Learning, Big Data",middle,3180
2021_H2,"Data Science, Machine Learning, Big Data",middle,3325240/ 4
2021_H2,"Data Science, Machine Learning, Big Data",middle,6340
2021_H2,"Data Science, Machine Learning, Big Data",middle,5200
2021_H2,"Data Science, Machine Learning, Big Data",middle,4000
2021_H2,"Data Science, Machine Learning, Big Data",middle,4700
2021_H2,"Data Science, Machine Learning, Big Data",junior,900
2021_H2,"Data Science, Machine Learning, Big Data",middle,2100
2021_H2,"Data Science, Machine Learning, Big Data",junior,1500
2021_H2,"Data Science, Machine Learning, Big Data",middle,4500
2021_H2,"Data Science, Machine Learning, Big Data",middle,3000
2021_H2,"Data Science, Machine Learning, Big Data",middle,2700
2021_H2,"Data Science, Machine Learning, Big Data",junior,1500400/ 12
2021_H2,"Data Science, Machine Learning, Big Data",junior,900
2021_H2,"Data Science, Machine Learning, Big Data",senior,4000300
2021_H2,"Data Science, Machine Learning, Big Data",middle,3400
2021_H2,"Data Science, Machine Learning, Big Data",middle,3800
2021_H2,"Data Science, Machine Learning, Big Data",junior,1600
2021_H2,"Data Science, Machine Learning, Big Data",senior,4179
2021_H2,"Data Science, Machine Learning, Big Data",middle,3200
2021_H2,"Data Science, Machine Learning, Big Data",middle,3750
2021_H2,"Data Science, Machine Learning, Big Data",senior,50001800/ 12
2021_H2,"Data Science, Machine Learning, Big Data",middle,3800
2021_H2,"Data Science, Machine Learning, Big Data",junior,3800500
2021_H2,"Data Science, Machine Learning, Big Data",junior,2100
2021_H2,"Data Science, Machine Learning, Big Data",junior,2300
