period,position,final_seniority,final_salary
2020_H2,"Data Science, Machine Learning, Big Data",middle,5000.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,5100.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,5200.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,5500.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,5600.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,6000.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,6100.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,6500.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,6650.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,6700.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,8000.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,8500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1100.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,4700.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,3400.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,4700.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,4500.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,3500.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,3600.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,3770.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,3800.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,3800.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,3850.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,3900.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,4000.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,4000.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,4250.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,4000.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,4000.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,4100.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,4300.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,4400.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,4500.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,4500.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,4655.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,2000.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,5300.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,2000.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,652.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,650.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,630.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,600.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,600.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,600.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,600.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,570.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,450.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,435.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,400.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,400.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,700.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,350.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,700.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,700.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1060.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,2000.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,1000.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1000.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1000.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1000.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1000.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1000.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,950.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,950.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,950.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,900.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,800.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,800.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,760.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,750.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,720.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,700.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,350.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1000.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,200.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1500.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,1725.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1600.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1650.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,1878.3333333333333
2020_H2,"Data Science, Machine Learning, Big Data",middle,1700.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1700.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,1760.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1800.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1800.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1800.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,1800.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1900.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,2000.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,300.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1900.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1800.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,1500.0
2020_H2,"Data Science, Machine Learning, Big Data",senior,1500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1200.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1200.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1250.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1250.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1290.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1300.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1300.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,1200.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,1383.3333333333333
2020_H2,"Data Science, Machine Learning, Big Data",junior,1625.0
2020_H2,"Data Science, Machine Learning, Big Data",middle,1500.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1191.6666666666667
2020_H2,"Data Science, Machine Learning, Big Data",junior,1583.3333333333333
2020_H2,"Data Science, Machine Learning, Big Data",junior,1287.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1458.3333333333333
2020_H2,"Data Science, Machine Learning, Big Data",junior,1400.0
2020_H2,"Data Science, Machine Learning, Big Data",junior,1350.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1758.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,1700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,5250.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,6300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,1933.3333333333333
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3570.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,420.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2400.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2050.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,6000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4533.333333333333
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,15350.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6650.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,250.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1100.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3550.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2441.6666666666665
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6100.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5112.5
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,550.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1400.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1479.1666666666667
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1850.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1830.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1100.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2708.3333333333335
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2250.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,5600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,350.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2475.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1843.3333333333333
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2354.1666666666665
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3450.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,729.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1625.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1625.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,7700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,7000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,2366.6666666666665
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1900.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1710.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1025.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4650.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,5300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2040.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3100.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4166.666666666667
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3250.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4966.666666666667
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2325.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4275.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1425.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1250.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3410.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,7000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1400.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4940.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3791.6666666666665
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1900.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4325.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1718.75
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4400.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2720.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,725.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2941.6666666666665
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3100.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,956.6666666666666
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3350.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,650.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2400.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,1350.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2250.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,5170.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1850.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2945.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2100.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,1300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2900.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,334.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1350.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,750.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1850.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,7000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3133.3333333333335
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1625.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,95.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4275.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1400.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1475.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,5250.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3575.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2075.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1725.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1237.5
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,550.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,7220.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6400.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2100.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,2500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,5833.333333333333
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,3000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4700.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4190.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,900.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4825.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3300.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,4200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,506.25
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1500.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",senior,1800.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2000.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,170.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,3050.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,6175.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1150.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,450.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,1358.3333333333333
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4200.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",middle,4600.0
2021_H1,"Data Science, Machine Learning, Big Data, Data Engineer",junior,2800.0
